golden_id,domain,field_path,entity_id,promotion_status,human_confirmation_id,conflict_id,common_layer,common_section,target_id,drawing_sheet_id,resolution_state,mapping_status,mapping_reason
G-RPT-1497,report,report.layout.CH5-PE-025,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-01497,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-1498,report,report.layout.CH5-PE-026,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-01498,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-1499,report,report.layout.CH5-PE-027,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-01499,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-1500,report,report.layout.CH5-PE-028,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-01500,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-1501,report,report.layout.CH5-PE-029,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-01501,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-1502,report,report.layout.CH5-PE-030,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-01502,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-1503,report,report.layout.CH5-PE-031,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-01503,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-1504,report,report.layout.CH5-PE-032,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-01504,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-1505,report,report.layout.CH5-PE-033,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-01505,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-1506,report,report.layout.CH5-PE-034,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-01506,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-1507,report,report.layout.CH5-PE-035,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-01507,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-1508,report,report.layout.CH5-PE-036,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-01508,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-1509,report,report.layout.CH5-PE-037,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-01509,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-1510,report,report.layout.CH5-PE-038,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-01510,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-1511,report,report.layout.CH5-PE-039,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-01511,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-1512,report,report.layout.CH5-PE-040,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-01512,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-1513,report,report.layout.CH5-PE-041,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-01513,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-1514,report,report.layout.CH5-PE-042,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-01514,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-1515,report,report.layout.CH5-PE-043,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-01515,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-1516,report,report.layout.CH5-PE-044,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-01516,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-1517,report,report.layout.CH5-PE-045,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-01517,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-1518,report,report.layout.CH5-PE-046,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-01518,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-1519,report,report.layout.CH5-PE-047,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-01519,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-1520,report,report.layout.CH5-PE-048,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-01520,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-1521,report,report.layout.CH5-PE-049,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-01521,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-1522,report,report.layout.CH5-PE-050,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-01522,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-1523,report,report.layout.CH5-PE-051,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-01523,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-1524,report,report.layout.CH5-PE-052,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-01524,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-1525,report,report.layout.CH5-PE-053,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-01525,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-1526,report,report.layout.CH5-PE-054,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-01526,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-1527,report,report.layout.CH5-PE-055,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-01527,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-1528,report,report.layout.CH5-PE-056,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-01528,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-1529,report,report.layout.CH5-PE-057,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-01529,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-1530,report,report.layout.CH5-PE-058,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-01530,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-1531,report,report.layout.CH5-PE-059,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-01531,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-1532,report,report.layout.CH5-PE-060,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-01532,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-1533,report,report.layout.CH5-PE-061,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-01533,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-1534,report,report.layout.CH5-PE-062,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-01534,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-1535,report,report.layout.CH5-PE-063,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-01535,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-1536,report,report.layout.CH5-PE-064,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-01536,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-1537,report,report.layout.CH5-PE-065,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-01537,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-1538,report,report.layout.CH5-PE-066,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-01538,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-1539,report,report.layout.CH5-PE-067,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-01539,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-1540,report,report.layout.CH5-PE-068,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-01540,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-1541,report,report.layout.CH5-PE-069,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-01541,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-1542,report,report.layout.CH5-PE-070,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-01542,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-1543,report,report.layout.CH5-PE-071,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-01543,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-1544,report,report.layout.CH5-PE-072,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-01544,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-1545,report,report.layout.CH5-PE-073,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-01545,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-1546,report,report.layout.CH5-PE-074,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-01546,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-1547,report,report.layout.CH5-PE-075,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-01547,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-1548,report,report.layout.CH5-PE-076,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-01548,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-1549,report,report.layout.CH5-PE-077,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-01549,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-1550,report,report.layout.CH5-PE-078,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-01550,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-1551,report,report.layout.CH5-PE-079,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-01551,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-1552,report,report.layout.CH5-PE-080,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-01552,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-1553,report,report.layout.CH5-PE-081,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-01553,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-1554,report,report.layout.CH5-PE-082,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-01554,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-1555,report,report.layout.CH5-PE-083,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-01555,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-1556,report,report.layout.CH5-PE-084,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-01556,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-1557,report,report.layout.CH5-PE-085,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-01557,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-1558,report,report.layout.CH5-PE-086,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-01558,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-1559,report,report.layout.CH5-PE-087,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-01559,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-1560,report,report.layout.CH5-PE-088,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-01560,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-1561,report,report.layout.CH5-PE-089,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-01561,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-1562,report,report.layout.CH5-PE-090,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-01562,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-1563,report,report.layout.CH5-PE-091,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-01563,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-1564,report,report.layout.CH5-PE-092,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-01564,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-1565,report,report.layout.CH5-PE-093,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-01565,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-1566,report,report.layout.FM-PE-001,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-01566,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-1567,report,report.layout.FM-PE-002,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-01567,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-1568,report,report.layout.FM-PE-003,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-01568,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-1569,report,report.layout.FM-PE-004,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-01569,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-1570,report,report.layout.FM-PE-005,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-01570,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-1571,report,report.layout.FM-PE-006,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-01571,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-1572,report,report.layout.FM-PE-007,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-01572,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-1573,report,report.layout.FM-PE-008,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-01573,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-1574,report,report.layout.FM-PE-009,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-01574,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-1575,report,report.layout.FM-PE-010,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-01575,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-1576,report,report.layout.FM-PE-011,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-01576,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-1577,report,report.layout.FM-PE-012,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-01577,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-1578,report,report.layout.FM-PE-013,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-01578,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-1579,report,report.layout.FM-PE-014,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-01579,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-1580,report,report.layout.FM-PE-015,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-01580,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-1581,report,report.layout.FM-PE-016,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-01581,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-1582,report,report.layout.FM-PE-017,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-01582,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-1583,report,report.layout.FM-PE-018,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-01583,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-1584,report,report.layout.FM-PE-019,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-01584,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-1585,report,report.layout.FM-PE-020,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-01585,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-1586,report,report.layout.FM-PE-021,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-01586,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-1587,report,report.layout.FM-PE-022,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-01587,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-1588,report,report.layout.FM-PE-023,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-01588,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-1589,report,report.layout.FM-PE-024,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-01589,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-1590,report,report.layout.FM-PE-025,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-01590,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-1591,report,report.layout.FM-PE-026,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-01591,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-0001,drawing,drawing.sheet.1,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-00001,DWG-S001,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-0002,drawing,drawing.sheet.2,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-00002,DWG-S002,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-0003,drawing,drawing.sheet.3,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-00003,DWG-S003,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-0004,drawing,drawing.sheet.4,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-00004,DWG-S004,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-0005,drawing,drawing.sheet.5,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-00005,DWG-S005,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-0006,drawing,drawing.sheet.6,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-00006,DWG-S006,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-0007,drawing,drawing.sheet.7,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-00007,DWG-S007,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-0008,drawing,drawing.sheet.8,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-00008,DWG-S008,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-0009,drawing,drawing.sheet.9,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-00009,DWG-S009,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-0010,drawing,drawing.sheet.10,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-00010,DWG-S010,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-0011,drawing,drawing.sheet.11,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-00011,DWG-S011,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-0012,drawing,drawing.sheet.12,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-00012,DWG-S012,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-0013,drawing,drawing.sheet.13,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-00013,DWG-S013,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-0014,drawing,drawing.sheet.14,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-00014,DWG-S014,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-0015,drawing,drawing.sheet.15,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-00015,DWG-S015,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-0016,drawing,drawing.sheet.16,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-00016,DWG-S016,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-0017,drawing,drawing.sheet.17,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-00017,DWG-S017,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
