handoff_id,priority,topic,verification_question,required_source_type,historical_or_target,manual_id,pdf_page,feature_id,expected_output,blocking_for_apollo_design,notes
H5A-0138,P0,splice:添接計算の基本操作,示方書の継手規定とJISボルト規格を組み合わせて読む項目を洗い出す。,RBS_STEEL,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-063,3,F4-P3-026,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,YES,Do not copy APOLLO OCR full text
H5A-0139,P0,splice_geometry:部材寸法入力,添接「部材寸法入力」の継手強度・摩擦接合の考え方に関する道路橋示方書規定を確認する。,RBS_STEEL,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-063,3,F4-P3-027,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,YES,Do not copy APOLLO OCR full text
H5A-0140,P0,splice_geometry:部材寸法入力,高力ボルトの規格・等級・孔径関連のJISを確認する。,JIS_BOLT,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-063,3,F4-P3-027,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,YES,Do not copy APOLLO OCR full text
H5A-0141,P0,splice_geometry:部材寸法入力,示方書の継手規定とJISボルト規格を組み合わせて読む項目を洗い出す。,RBS_STEEL,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-063,3,F4-P3-027,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,YES,Do not copy APOLLO OCR full text
H5A-0142,P0,splice_bolt:ボルト配置の自動決定,「ボルト配置の自動決定」に関し、ボルト径・孔径・ピッチ・ゲージ・縁端距離のJIS/関連規格を確認する。,JIS_BOLT,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-063,3,F4-P3-028,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,YES,Do not copy APOLLO OCR full text
H5A-0143,P0,splice_bolt:ボルト配置の自動決定,縁端距離・ピッチ等の最小値が道路橋示方書側にも規定されているか確認する。,RBS_STEEL,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-063,3,F4-P3-028,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,YES,Do not copy APOLLO OCR full text
H5A-0144,P0,splice_bolt:ボルト配置の自動決定,JISと示方書のどちらが支配的かを、適合判定せずに条文役割として整理する。,JIS_BOLT,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-063,3,F4-P3-028,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,YES,Do not copy APOLLO OCR full text
H5A-0145,P0,splice_bolt:ボルト配置の変更,「ボルト配置の変更」に関し、ボルト径・孔径・ピッチ・ゲージ・縁端距離のJIS/関連規格を確認する。,JIS_BOLT,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-063,3,F4-P3-029,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,YES,Do not copy APOLLO OCR full text
H5A-0146,P0,splice_bolt:ボルト配置の変更,縁端距離・ピッチ等の最小値が道路橋示方書側にも規定されているか確認する。,RBS_STEEL,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-063,3,F4-P3-029,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,YES,Do not copy APOLLO OCR full text
H5A-0147,P0,splice_bolt:ボルト配置の変更,JISと示方書のどちらが支配的かを、適合判定せずに条文役割として整理する。,JIS_BOLT,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-063,3,F4-P3-029,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,YES,Do not copy APOLLO OCR full text
H5A-0148,P0,splice_check:適用範囲,添接「適用範囲」の継手強度・摩擦接合の考え方に関する道路橋示方書規定を確認する。,RBS_STEEL,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-063,7,F4-P3-030,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,YES,Do not copy APOLLO OCR full text
H5A-0149,P0,splice_check:適用範囲,高力ボルトの規格・等級・孔径関連のJISを確認する。,JIS_BOLT,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-063,7,F4-P3-030,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,YES,Do not copy APOLLO OCR full text
H5A-0150,P0,splice_check:適用範囲,示方書の継手規定とJISボルト規格を組み合わせて読む項目を洗い出す。,RBS_STEEL,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-063,7,F4-P3-030,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,YES,Do not copy APOLLO OCR full text
H5A-0151,P0,splice_check:計算方法の種類,添接「計算方法の種類」の継手強度・摩擦接合の考え方に関する道路橋示方書規定を確認する。,RBS_STEEL,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-063,7,F4-P3-031,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,YES,Do not copy APOLLO OCR full text
H5A-0152,P0,splice_check:計算方法の種類,高力ボルトの規格・等級・孔径関連のJISを確認する。,JIS_BOLT,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-063,7,F4-P3-031,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,YES,Do not copy APOLLO OCR full text
H5A-0153,P0,splice_check:計算方法の種類,示方書の継手規定とJISボルト規格を組み合わせて読む項目を洗い出す。,RBS_STEEL,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-063,7,F4-P3-031,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,YES,Do not copy APOLLO OCR full text
H5A-0154,P0,splice_bolt:ボルト自動配置の方法,「ボルト自動配置の方法」に関し、ボルト径・孔径・ピッチ・ゲージ・縁端距離のJIS/関連規格を確認する。,JIS_BOLT,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-063,7,F4-P3-032,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,YES,Do not copy APOLLO OCR full text
H5A-0155,P0,splice_bolt:ボルト自動配置の方法,縁端距離・ピッチ等の最小値が道路橋示方書側にも規定されているか確認する。,RBS_STEEL,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-063,7,F4-P3-032,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,YES,Do not copy APOLLO OCR full text
H5A-0156,P0,splice_bolt:ボルト自動配置の方法,JISと示方書のどちらが支配的かを、適合判定せずに条文役割として整理する。,JIS_BOLT,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-063,7,F4-P3-032,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,YES,Do not copy APOLLO OCR full text
H5A-0157,P0,splice_plate:フランジ方式の計算方法,添接「フランジ方式の計算方法」の継手強度・摩擦接合の考え方に関する道路橋示方書規定を確認する。,RBS_STEEL,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-063,7,F4-P3-033,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,YES,Do not copy APOLLO OCR full text
H5A-0158,P0,splice_plate:フランジ方式の計算方法,高力ボルトの規格・等級・孔径関連のJISを確認する。,JIS_BOLT,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-063,7,F4-P3-033,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,YES,Do not copy APOLLO OCR full text
H5A-0159,P0,splice_plate:フランジ方式の計算方法,示方書の継手規定とJISボルト規格を組み合わせて読む項目を洗い出す。,RBS_STEEL,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-063,7,F4-P3-033,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,YES,Do not copy APOLLO OCR full text
H5A-0160,P0,splice_plate:腹板の計算方法,添接「腹板の計算方法」の継手強度・摩擦接合の考え方に関する道路橋示方書規定を確認する。,RBS_STEEL,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-063,7,F4-P3-034,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,YES,Do not copy APOLLO OCR full text
H5A-0161,P0,splice_plate:腹板の計算方法,高力ボルトの規格・等級・孔径関連のJISを確認する。,JIS_BOLT,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-063,7,F4-P3-034,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,YES,Do not copy APOLLO OCR full text
H5A-0162,P0,splice_plate:腹板の計算方法,示方書の継手規定とJISボルト規格を組み合わせて読む項目を洗い出す。,RBS_STEEL,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-063,7,F4-P3-034,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,YES,Do not copy APOLLO OCR full text
H5A-0163,P0,splice_plate:フランジ添接板の必要断面積,添接「フランジ添接板の必要断面積」の継手強度・摩擦接合の考え方に関する道路橋示方書規定を確認する。,RBS_STEEL,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-063,7,F4-P3-035,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,YES,Do not copy APOLLO OCR full text
H5A-0164,P0,splice_plate:フランジ添接板の必要断面積,高力ボルトの規格・等級・孔径関連のJISを確認する。,JIS_BOLT,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-063,7,F4-P3-035,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,YES,Do not copy APOLLO OCR full text
H5A-0165,P0,splice_plate:フランジ添接板の必要断面積,示方書の継手規定とJISボルト規格を組み合わせて読む項目を洗い出す。,RBS_STEEL,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-063,7,F4-P3-035,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,YES,Do not copy APOLLO OCR full text
H5A-0166,P0,girder_geometry:girder_geometry,非合成鋼鈑桁の「girder_geometry」について、最小板厚・幅厚比・断面変化・補剛の要否が適用年版の道路橋示方書に規定されているか確認する。,RBS_STEEL,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-008,NONE,F4-P3-036,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,YES,Do not copy APOLLO OCR full text
H5A-0167,P0,girder_material:girder_material,主桁に用いる鋼材規格・鋼種記号がどのJISに対応するか確認する。,JIS_STEEL,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-008,NONE,F4-P3-037,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,YES,Do not copy APOLLO OCR full text
H5A-0168,P0,girder_material:girder_material,許容応力度・適用範囲が道路橋示方書で鋼種ごとにどう規定されるか確認する。,RBS_STEEL,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-008,NONE,F4-P3-037,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,YES,Do not copy APOLLO OCR full text
H5A-0169,P0,girder_material:girder_material,JIS鋼材規格と道路橋示方書の許容値表の対応関係を確認する。,JIS_STEEL,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-008,NONE,F4-P3-037,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,YES,Do not copy APOLLO OCR full text
H5A-0170,P0,girder_section:girder_section,非合成鋼鈑桁の「girder_section」について、最小板厚・幅厚比・断面変化・補剛の要否が適用年版の道路橋示方書に規定されているか確認する。,RBS_STEEL,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-008,NONE,F4-P3-038,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,YES,Do not copy APOLLO OCR full text
H5A-0171,P0,flange:flange,非合成鋼鈑桁の「flange」について、最小板厚・幅厚比・断面変化・補剛の要否が適用年版の道路橋示方書に規定されているか確認する。,RBS_STEEL,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-008,NONE,F4-P3-039,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,YES,Do not copy APOLLO OCR full text
H5A-0172,P0,web:web,非合成鋼鈑桁の「web」について、最小板厚・幅厚比・断面変化・補剛の要否が適用年版の道路橋示方書に規定されているか確認する。,RBS_STEEL,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-008,NONE,F4-P3-040,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,YES,Do not copy APOLLO OCR full text
H5A-0173,P0,cross_girder:横桁設計,床組/横桁「横桁設計」の設計・断面力取扱いに関する道路橋示方書規定を確認する。,RBS_STEEL,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-011,3,F4-P4-001,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,YES,Do not copy APOLLO OCR full text
H5A-0174,P0,cross_girder:横桁断面力計算,床組/横桁「横桁断面力計算」の設計・断面力取扱いに関する道路橋示方書規定を確認する。,RBS_STEEL,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-011,4,F4-P4-002,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,YES,Do not copy APOLLO OCR full text
H5A-0175,P0,cross_girder:横桁断面計算,床組/横桁「横桁断面計算」の設計・断面力取扱いに関する道路橋示方書規定を確認する。,RBS_STEEL,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-011,5,F4-P4-003,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,YES,Do not copy APOLLO OCR full text
H5A-0176,P0,cross_girder:横桁添接計算,床組/横桁「横桁添接計算」の設計・断面力取扱いに関する道路橋示方書規定を確認する。,RBS_STEEL,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-011,6,F4-P4-004,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,YES,Do not copy APOLLO OCR full text
H5A-0177,P0,cross_girder:横桁補剛材計算,床組/横桁「横桁補剛材計算」の設計・断面力取扱いに関する道路橋示方書規定を確認する。,RBS_STEEL,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-011,6,F4-P4-005,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,YES,Do not copy APOLLO OCR full text
H5A-0178,P0,sway_bracing:対傾構設計,対傾構/横構「対傾構設計」の配置・断面・照査に関する道路橋示方書規定を確認する。,RBS_STEEL,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-011,7,F4-P4-006,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,YES,Do not copy APOLLO OCR full text
H5A-0179,P1,sway_bracing:対傾構設計,標準的な骨組み・形鋼選定の実務推奨をデザインデータブック等で確認する。,DESIGN_DATA_BOOK,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-011,7,F4-P4-006,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,NO,Do not copy APOLLO OCR full text
H5A-0180,P0,sway_bracing:対傾構骨組み寸法,対傾構/横構「対傾構骨組み寸法」の配置・断面・照査に関する道路橋示方書規定を確認する。,RBS_STEEL,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-011,7,F4-P4-007,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,YES,Do not copy APOLLO OCR full text
H5A-0181,P1,sway_bracing:対傾構骨組み寸法,標準的な骨組み・形鋼選定の実務推奨をデザインデータブック等で確認する。,DESIGN_DATA_BOOK,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-011,7,F4-P4-007,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,NO,Do not copy APOLLO OCR full text
H5A-0182,P0,sway_bracing:対傾構水平荷重載荷方法,対傾構/横構「対傾構水平荷重載荷方法」の配置・断面・照査に関する道路橋示方書規定を確認する。,RBS_STEEL,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-011,8,F4-P4-008,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,YES,Do not copy APOLLO OCR full text
H5A-0183,P1,sway_bracing:対傾構水平荷重載荷方法,標準的な骨組み・形鋼選定の実務推奨をデザインデータブック等で確認する。,DESIGN_DATA_BOOK,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-011,8,F4-P4-008,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,NO,Do not copy APOLLO OCR full text
H5A-0184,P0,sway_bracing:対傾構断面指定,対傾構/横構「対傾構断面指定」の配置・断面・照査に関する道路橋示方書規定を確認する。,RBS_STEEL,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-011,8,F4-P4-009,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,YES,Do not copy APOLLO OCR full text
H5A-0185,P1,sway_bracing:対傾構断面指定,標準的な骨組み・形鋼選定の実務推奨をデザインデータブック等で確認する。,DESIGN_DATA_BOOK,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-011,8,F4-P4-009,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,NO,Do not copy APOLLO OCR full text
H5A-0186,P0,lateral_bracing:横構断面指定,対傾構/横構「横構断面指定」の配置・断面・照査に関する道路橋示方書規定を確認する。,RBS_STEEL,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-011,9,F4-P4-010,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,YES,Do not copy APOLLO OCR full text
H5A-0187,P1,lateral_bracing:横構断面指定,標準的な骨組み・形鋼選定の実務推奨をデザインデータブック等で確認する。,DESIGN_DATA_BOOK,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-011,9,F4-P4-010,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,NO,Do not copy APOLLO OCR full text
H5A-0188,P0,sway_bracing:BuiltUP断面指定,対傾構/横構「BuiltUP断面指定」の配置・断面・照査に関する道路橋示方書規定を確認する。,RBS_STEEL,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-011,9,F4-P4-011,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,YES,Do not copy APOLLO OCR full text
H5A-0189,P1,sway_bracing:BuiltUP断面指定,標準的な骨組み・形鋼選定の実務推奨をデザインデータブック等で確認する。,DESIGN_DATA_BOOK,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-011,9,F4-P4-011,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,NO,Do not copy APOLLO OCR full text
H5A-0190,P0,sway_bracing:支点上対傾構横桁形状変更,対傾構/横構「支点上対傾構横桁形状変更」の配置・断面・照査に関する道路橋示方書規定を確認する。,RBS_STEEL,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-011,10,F4-P4-012,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,YES,Do not copy APOLLO OCR full text
H5A-0191,P1,sway_bracing:支点上対傾構横桁形状変更,標準的な骨組み・形鋼選定の実務推奨をデザインデータブック等で確認する。,DESIGN_DATA_BOOK,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-011,10,F4-P4-012,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,NO,Do not copy APOLLO OCR full text
H5A-0192,P0,lateral_bracing:横構骨組み組み方変更,対傾構/横構「横構骨組み組み方変更」の配置・断面・照査に関する道路橋示方書規定を確認する。,RBS_STEEL,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-011,13,F4-P4-013,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,YES,Do not copy APOLLO OCR full text
H5A-0193,P1,lateral_bracing:横構骨組み組み方変更,標準的な骨組み・形鋼選定の実務推奨をデザインデータブック等で確認する。,DESIGN_DATA_BOOK,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-011,13,F4-P4-013,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,NO,Do not copy APOLLO OCR full text
H5A-0194,P0,sway_bracing:対傾構斜材溶接向き変更,対傾構/横構「対傾構斜材溶接向き変更」の配置・断面・照査に関する道路橋示方書規定を確認する。,RBS_STEEL,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-011,14,F4-P4-014,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,YES,Do not copy APOLLO OCR full text
H5A-0195,P1,sway_bracing:対傾構斜材溶接向き変更,標準的な骨組み・形鋼選定の実務推奨をデザインデータブック等で確認する。,DESIGN_DATA_BOOK,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-011,14,F4-P4-014,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,NO,Do not copy APOLLO OCR full text
H5A-0196,P0,sway_bracing:対傾構水平荷重受け持ち組数変更,対傾構/横構「対傾構水平荷重受け持ち組数変更」の配置・断面・照査に関する道路橋示方書規定を確認する。,RBS_STEEL,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-011,14,F4-P4-015,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,YES,Do not copy APOLLO OCR full text
H5A-0197,P1,sway_bracing:対傾構水平荷重受け持ち組数変更,標準的な骨組み・形鋼選定の実務推奨をデザインデータブック等で確認する。,DESIGN_DATA_BOOK,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-011,14,F4-P4-015,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,NO,Do not copy APOLLO OCR full text
H5A-0198,P0,lateral_bracing:横構配置図作成,対傾構/横構「横構配置図作成」の配置・断面・照査に関する道路橋示方書規定を確認する。,RBS_STEEL,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-011,15,F4-P4-016,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,YES,Do not copy APOLLO OCR full text
H5A-0199,P1,lateral_bracing:横構配置図作成,標準的な骨組み・形鋼選定の実務推奨をデザインデータブック等で確認する。,DESIGN_DATA_BOOK,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-011,15,F4-P4-016,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,NO,Do not copy APOLLO OCR full text
H5A-0200,P0,lateral_bracing:横構細長比一次部材変更,対傾構/横構「横構細長比一次部材変更」の配置・断面・照査に関する道路橋示方書規定を確認する。,RBS_STEEL,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-011,16,F4-P4-017,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,YES,Do not copy APOLLO OCR full text
H5A-0201,P1,lateral_bracing:横構細長比一次部材変更,標準的な骨組み・形鋼選定の実務推奨をデザインデータブック等で確認する。,DESIGN_DATA_BOOK,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-011,16,F4-P4-017,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,NO,Do not copy APOLLO OCR full text
H5A-0202,P0,support_stiffener:支点上補剛材設計,補剛材「支点上補剛材設計」の要否・寸法・間隔に関する道路橋示方書規定を確認する。,RBS_STEEL,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-012,4,F4-P4-018,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,YES,Do not copy APOLLO OCR full text
H5A-0203,P0,support_stiffener:支点上補剛材入力項目,補剛材「支点上補剛材入力項目」の要否・寸法・間隔に関する道路橋示方書規定を確認する。,RBS_STEEL,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-012,4,F4-P4-019,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,YES,Do not copy APOLLO OCR full text
H5A-0204,P0,support_stiffener:支点上補剛材グループ番号,補剛材「支点上補剛材グループ番号」の要否・寸法・間隔に関する道路橋示方書規定を確認する。,RBS_STEEL,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-012,5,F4-P4-020,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,YES,Do not copy APOLLO OCR full text
H5A-0205,P0,support_stiffener:支点上補剛材計算条件,補剛材「支点上補剛材計算条件」の要否・寸法・間隔に関する道路橋示方書規定を確認する。,RBS_STEEL,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-012,6,F4-P4-021,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,YES,Do not copy APOLLO OCR full text
H5A-0206,P0,support_stiffener:支点上補強リブ照査,補剛材「支点上補強リブ照査」の要否・寸法・間隔に関する道路橋示方書規定を確認する。,RBS_STEEL,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-012,6,F4-P4-022,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,YES,Do not copy APOLLO OCR full text
H5A-0207,P0,intermediate_stiffener:中間補剛材設計,補剛材「中間補剛材設計」の要否・寸法・間隔に関する道路橋示方書規定を確認する。,RBS_STEEL,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-012,8,F4-P4-023,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,YES,Do not copy APOLLO OCR full text
H5A-0208,P0,intermediate_stiffener:中間補剛材格点断面指定,補剛材「中間補剛材格点断面指定」の要否・寸法・間隔に関する道路橋示方書規定を確認する。,RBS_STEEL,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-012,9,F4-P4-024,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,YES,Do not copy APOLLO OCR full text
H5A-0209,P0,intermediate_stiffener:中間補剛材計算書書式,補剛材「中間補剛材計算書書式」の要否・寸法・間隔に関する道路橋示方書規定を確認する。,RBS_STEEL,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,MAN-012,10,F4-P4-025,条文・表・適用条件の所在メモ（適合判定・数値転記はしない）,YES,Do not copy APOLLO OCR full text
