source_record_id,pdf_page_number,title_raw,row_key,column_key,cell_raw_text,raw_value,raw_unit,normalized_value,normalized_unit,semantic_class,source_locator,confidence,verification_status
CAL-TBL-P00685-001,685,風荷重計算,設計基準風速V,,40 m/s,40,m/s,40,m/s,DESIGN_INPUT,calc_pdf_p685,HIGH,UNVERIFIED
CAL-TBL-P00685-002,685,風荷重計算,橋の総幅B,,8.010 m,8.010,m,8.010,m,DIMENSION,calc_pdf_p685,HIGH,UNVERIFIED
CAL-TBL-P00685-003,685,風荷重計算,橋の総高D,,8.110 m,8.110,m,8.110,m,DIMENSION,calc_pdf_p685,HIGH,UNVERIFIED
CAL-TBL-P00685-004,685,風荷重計算,並列橋補正係数α,,,1.30,,1.30,,DERIVED_VALUE,calc_pdf_p685,HIGH,UNVERIFIED
CAL-TBL-P00685-005,685,風荷重計算,風荷重WS,,40.06 kN/m,40.06,kN/m,40.06,kN/m,LOAD_VALUE,calc_pdf_p685,HIGH,UNVERIFIED
CAL-TBL-P00686-001,686,地震荷重,全死荷重反力Wd,,17955.7 kN,17955.7,kN,17955.7,kN,ANALYSIS_RESULT,calc_pdf_p686,HIGH,UNVERIFIED
CAL-TBL-P00686-002,686,地震荷重,地震荷重L1 We,,35.89 kN/m,35.89,kN/m,35.89,kN/m,LOAD_VALUE,calc_pdf_p686,HIGH,UNVERIFIED
CAL-TBL-P00686-003,686,水平反力表,PR1 A(+),,53.892 m2,53.892,m2,53.892,m2,SECTION_PROPERTY,calc_pdf_p686,HIGH,UNVERIFIED
CAL-TBL-P00686-004,686,水平反力表,PR1 Rw,,2159.12 kN,2159.12,kN,2159.12,kN,LOAD_VALUE,calc_pdf_p686,HIGH,UNVERIFIED
CAL-TBL-P00686-005,686,水平反力表,PR1 Re,,1824.37 kN,1824.37,kN,1824.37,kN,LOAD_VALUE,calc_pdf_p686,HIGH,UNVERIFIED
CAL-TBL-P00767-001,767,死荷重曲げ,舗装M,,-4.31 kNm,-4.31,kNm,-4.31,kNm,LOAD_VALUE,calc_pdf_p767,HIGH,UNVERIFIED
CAL-TBL-P00767-002,767,死荷重曲げ,床版M,,-44.36 kNm,-44.36,kNm,-44.36,kNm,LOAD_VALUE,calc_pdf_p767,HIGH,UNVERIFIED
CAL-TBL-P00767-003,767,死荷重曲げ,打下ろしM,,-37.80 kNm,-37.80,kNm,-37.80,kNm,LOAD_VALUE,calc_pdf_p767,HIGH,UNVERIFIED
CAL-TBL-P00767-004,767,死荷重曲げ,ガードレールM,,-6.05 kNm,-6.05,kNm,-6.05,kNm,LOAD_VALUE,calc_pdf_p767,HIGH,UNVERIFIED
CAL-TBL-P00767-005,767,死荷重曲げ,地覆M,,-33.46 kNm,-33.46,kNm,-33.46,kNm,LOAD_VALUE,calc_pdf_p767,HIGH,UNVERIFIED
CAL-TBL-P00767-006,767,死荷重曲げ,ブラケットM,,-1.99 kNm,-1.99,kNm,-1.99,kNm,LOAD_VALUE,calc_pdf_p767,HIGH,UNVERIFIED
CAL-TBL-P00767-007,767,死荷重曲げ,Md合計,,-127.97 kNm,-127.97,kNm,-127.97,kNm,LOAD_VALUE,calc_pdf_p767,HIGH,UNVERIFIED
CAL-TBL-P00767-008,767,活荷重曲げ,常時M1,,-139.62 kNm,-139.62,kNm,-139.62,kNm,LOAD_VALUE,calc_pdf_p767,HIGH,UNVERIFIED
CAL-TBL-P00767-009,767,活荷重曲げ,衝突時M2,,-188.77 kNm,-188.77,kNm,-188.77,kNm,LOAD_VALUE,calc_pdf_p767,HIGH,UNVERIFIED
CAL-TBL-P00769-001,769,設計断面力,M(組合せ1),,-308.9 kNm,-308.9,kNm,-308.9,kNm,ANALYSIS_RESULT,calc_pdf_p769,HIGH,UNVERIFIED
CAL-TBL-P00769-002,769,設計断面力,S(組合せ1),,288.0 kN,288.0,kN,288.0,kN,ANALYSIS_RESULT,calc_pdf_p769,HIGH,UNVERIFIED
CAL-TBL-P00770-001,770,断面諸元,UFLG250x12 A=30.00cm2,,,30.00,cm2,30.00,cm2,SECTION_PROPERTY,calc_pdf_p770,HIGH,UNVERIFIED
CAL-TBL-P00770-002,770,断面諸元,Web788x9 A=70.92cm2,,,70.92,cm2,70.92,cm2,SECTION_PROPERTY,calc_pdf_p770,HIGH,UNVERIFIED
CAL-TBL-P00770-003,770,断面諸元,LFLG250x12 A=30.00cm2,,,30.00,cm2,30.00,cm2,SECTION_PROPERTY,calc_pdf_p770,HIGH,UNVERIFIED
CAL-TBL-P00770-004,770,断面諸元,I=132705.0 cm4,,,132705.0,cm4,132705.0,cm4,SECTION_PROPERTY,calc_pdf_p770,HIGH,UNVERIFIED
CAL-TBL-P00771-001,771,応力度照査,sigma_u,,95 N/mm2,95,N/mm2,95,N/mm2,ANALYSIS_RESULT,calc_pdf_p771,HIGH,UNVERIFIED
CAL-TBL-P00771-002,771,応力度照査,sigma_l,,-95 N/mm2,-95,N/mm2,-95,N/mm2,ANALYSIS_RESULT,calc_pdf_p771,HIGH,UNVERIFIED
CAL-TBL-P00772-001,772,せん断照査,tau,,41 N/mm2,41,N/mm2,41,N/mm2,ANALYSIS_RESULT,calc_pdf_p772,HIGH,UNVERIFIED
CAL-TBL-P00772-002,772,せん断照査,合成比,,0.42<=1.2,0.42,,0.42,,DESIGN_RESULT,calc_pdf_p772,HIGH,UNVERIFIED
CAL-TBL-P00790-001,790,断面種類,1,,FLG370x22 WEB200x22 SM490Y,,,,,SECTION_PROPERTY,calc_pdf_p790,HIGH,UNVERIFIED
CAL-TBL-P00790-002,790,断面種類,2,,FLG250x19 WEB150x19 SM490Y,,,,,SECTION_PROPERTY,calc_pdf_p790,HIGH,UNVERIFIED
CAL-TBL-P00790-003,790,断面種類,3,,FLG250x19 WEB150x19 SM400,,,,,SECTION_PROPERTY,calc_pdf_p790,HIGH,UNVERIFIED
CAL-TBL-P00790-004,790,断面種類,4,,FLG250x12 WEB150x12 SM400,,,,,SECTION_PROPERTY,calc_pdf_p790,HIGH,UNVERIFIED
CAL-TBL-P00791-001,791,設計荷重,風荷重Pw,,8.34 kN/m,8.34,kN/m,8.34,kN/m,LOAD_VALUE,calc_pdf_p791,HIGH,UNVERIFIED
CAL-TBL-P00791-002,791,設計荷重,地震荷重Pe,,37.34 kN/m,37.34,kN/m,37.34,kN/m,LOAD_VALUE,calc_pdf_p791,HIGH,UNVERIFIED
CAL-TBL-P00792-001,792,部材軸力,D-10096,,N=1294.90 kN,1294.90,kN,1294.90,kN,ANALYSIS_RESULT,calc_pdf_p792,HIGH,UNVERIFIED
CAL-TBL-P00792-002,792,部材軸力,D-10086,,N=1274.69 kN,1274.69,kN,1274.69,kN,ANALYSIS_RESULT,calc_pdf_p792,HIGH,UNVERIFIED
CAL-TBL-P00792-003,792,部材軸力,D-10106,,N=1007.16 kN,1007.16,kN,1007.16,kN,ANALYSIS_RESULT,calc_pdf_p792,HIGH,UNVERIFIED
CAL-TBL-P00819-001,819,S1 Ac,Ac,,34200 cm2,34200,cm2,34200,cm2,DIMENSION,calc_pdf_p819,HIGH,UNVERIFIED
CAL-TBL-P00819-002,819,S1 Asreq,Asreq,,51.30 cm2,51.30,cm2,51.30,cm2,DERIVED_VALUE,calc_pdf_p819,HIGH,UNVERIFIED
CAL-TBL-P00819-003,819,S1 D19 nreq,nreq,,18本以上,18,本,18,本,DERIVED_VALUE,calc_pdf_p819,HIGH,UNVERIFIED
CAL-TBL-P00820-001,820,S2 Ac,Ac,,36000 cm2,36000,cm2,36000,cm2,DIMENSION,calc_pdf_p820,HIGH,UNVERIFIED
CAL-TBL-P00820-002,820,S2 Asreq,Asreq,,54.00 cm2,54.00,cm2,54.00,cm2,DERIVED_VALUE,calc_pdf_p820,HIGH,UNVERIFIED
CAL-TBL-P00820-003,820,S2 D19 nreq,nreq,,19本以上,19,本,19,本,DERIVED_VALUE,calc_pdf_p820,HIGH,UNVERIFIED
CAL-TBL-P00821-001,821,PR1 Ac,Ac,,48000 cm2,48000,cm2,48000,cm2,DIMENSION,calc_pdf_p821,HIGH,UNVERIFIED
CAL-TBL-P00821-002,821,PR1 Asreq,Asreq,,72.00 cm2,72.00,cm2,72.00,cm2,DERIVED_VALUE,calc_pdf_p821,HIGH,UNVERIFIED
CAL-TBL-P00821-003,821,PR1 D19 nreq,nreq,,26本以上,26,本,26,本,DERIVED_VALUE,calc_pdf_p821,HIGH,UNVERIFIED
CAL-TBL-P00845-001,845,照査条件,最小支間長,,40.020 m,40.020,m,40.020,m,DIMENSION,calc_pdf_p845,HIGH,UNVERIFIED
CAL-TBL-P00845-002,845,照査条件,ADTTSLi,,379台,379,台,379,台,LOAD_VALUE,calc_pdf_p845,HIGH,UNVERIFIED
CAL-TBL-P00845-003,845,照査条件,F荷重,,200 kN,200,kN,200,kN,LOAD_VALUE,calc_pdf_p845,HIGH,UNVERIFIED
CAL-TBL-P00850-001,850,No.1断面,Rc,,2998.500 m,2998.500,m,2998.500,m,DIMENSION,calc_pdf_p850,HIGH,UNVERIFIED
CAL-TBL-P00850-002,850,No.1断面,Ix,,0.077140 m4,0.077140,m4,0.077140,m4,SECTION_PROPERTY,calc_pdf_p850,HIGH,UNVERIFIED
CAL-TBL-P00850-003,850,No.1断面,y,,0.9080 m,0.9080,m,0.9080,m,DIMENSION,calc_pdf_p850,HIGH,UNVERIFIED
CAL-TBL-P00851-001,851,No.1応力範囲,delta_sigma_max,,54 N/mm2,54,N/mm2,54,N/mm2,ANALYSIS_RESULT,calc_pdf_p851,HIGH,UNVERIFIED
CAL-TBL-P00851-002,851,No.1応力範囲,delta_sigma_ce(G),,32 N/mm2,32,N/mm2,32,N/mm2,MATERIAL_PROPERTY,calc_pdf_p851,HIGH,UNVERIFIED
CAL-TBL-P00851-003,851,No.1応力範囲,簡便照査 54>32 NG,,,NG,,,,DESIGN_RESULT,calc_pdf_p851,HIGH,UNVERIFIED
CAL-TBL-P00852-001,852,No.1損傷度,nti,,0.42e6回,0.42e6,回,420000,回,LOAD_VALUE,calc_pdf_p852,HIGH,UNVERIFIED
CAL-TBL-P00852-002,852,No.1損傷度,N1_1,,1.61e6回,1.61e6,回,1610000,回,ANALYSIS_RESULT,calc_pdf_p852,HIGH,UNVERIFIED
CAL-TBL-P00852-003,852,No.1損傷度,D,,0.26<=1.0 OK,0.26,,0.26,,DESIGN_RESULT,calc_pdf_p852,HIGH,UNVERIFIED
CAL-TBL-P00853-001,853,No.2断面,Ix,,0.076329 m4,0.076329,m4,0.076329,m4,SECTION_PROPERTY,calc_pdf_p853,HIGH,UNVERIFIED
CAL-TBL-P00853-002,853,No.2断面,y,,-1.3405 m,-1.3405,m,-1.3405,m,DIMENSION,calc_pdf_p853,HIGH,UNVERIFIED
CAL-TBL-P00854-001,854,No.2応力範囲,delta_sigma_max,,80 N/mm2,80,N/mm2,80,N/mm2,ANALYSIS_RESULT,calc_pdf_p854,HIGH,UNVERIFIED
CAL-TBL-P00854-002,854,No.2応力範囲,CR(応力比R=2.25),,,1.30,,1.30,,DERIVED_VALUE,calc_pdf_p854,HIGH,UNVERIFIED
CAL-TBL-P00876-001,876,合成前死荷重一覧(床版),床版,単位面積荷重,6.325 kN/m2,6.325,kN/m2,6.325,kN/m2,LOAD_VALUE,calc_pdf_p876,HIGH,UNVERIFIED
CAL-TBL-P00876-002,876,合成前死荷重一覧(床版),床版,床版厚,0.230 m,0.230,m,0.230,m,DIMENSION,calc_pdf_p876,HIGH,UNVERIFIED
CAL-TBL-P00876-003,876,合成前死荷重一覧(床版),床版,単位重量,27.5 kN/m3,27.5,kN/m3,27.5,kN/m3,MATERIAL_PROPERTY,calc_pdf_p876,HIGH,UNVERIFIED
CAL-TBL-P00876-004,876,合成前死荷重一覧(ハンチ),"ハンチ(AG1,AG2)",単位長さ荷重,2.842 kN/m,2.842,kN/m,2.842,kN/m,LOAD_VALUE,calc_pdf_p876,HIGH,UNVERIFIED
CAL-TBL-P00876-005,876,合成前死荷重一覧(鋼重),"鋼重(AG1,AG2)",単位長さ荷重,12.000 kN/m,12.000,kN/m,12.000,kN/m,LOAD_VALUE,calc_pdf_p876,HIGH,UNVERIFIED
CAL-TBL-P00876-006,876,合成前死荷重一覧(検査路),検査路,単位長さ荷重,1.000 kN/m,1.000,kN/m,1.000,kN/m,LOAD_VALUE,calc_pdf_p876,HIGH,UNVERIFIED
CAL-TBL-P00882-001,882,合成後死荷重一覧(舗装),舗装,単位面積荷重,1.800 kN/m2,1.800,kN/m2,1.800,kN/m2,LOAD_VALUE,calc_pdf_p882,HIGH,UNVERIFIED
CAL-TBL-P00882-002,882,合成後死荷重一覧(舗装),舗装,舗装厚,0.080 m,0.080,m,0.080,m,DIMENSION,calc_pdf_p882,HIGH,UNVERIFIED
CAL-TBL-P00882-003,882,合成後死荷重一覧(舗装),舗装,単位重量,22.5 kN/m3,22.5,kN/m3,22.5,kN/m3,MATERIAL_PROPERTY,calc_pdf_p882,HIGH,UNVERIFIED
CAL-TBL-P00882-004,882,合成後死荷重一覧(壁高欄),壁高欄 左側,単位長さ荷重,9.920 kN/m,9.920,kN/m,9.920,kN/m,LOAD_VALUE,calc_pdf_p882,HIGH,UNVERIFIED
CAL-TBL-P00882-005,882,合成後死荷重一覧(壁高欄),壁高欄 右側,単位長さ荷重,9.920 kN/m,9.920,kN/m,9.920,kN/m,LOAD_VALUE,calc_pdf_p882,HIGH,UNVERIFIED
CAL-TBL-P00882-006,882,合成後死荷重一覧(遮音壁),遮音壁 左側,単位長さ荷重,2.100 kN/m,2.100,kN/m,2.100,kN/m,LOAD_VALUE,calc_pdf_p882,HIGH,UNVERIFIED
CAL-TBL-P00882-007,882,合成後死荷重一覧(遮音壁),遮音壁 右側,単位長さ荷重,2.100 kN/m,2.100,kN/m,2.100,kN/m,LOAD_VALUE,calc_pdf_p882,HIGH,UNVERIFIED
CAL-TBL-P00882-008,882,合成後死荷重一覧(地覆),地覆,単位長さ荷重,2.100 kN/m,2.100,kN/m,2.100,kN/m,LOAD_VALUE,calc_pdf_p882,HIGH,UNVERIFIED
CAL-TBL-P00893-001,893,衝撃係数一覧,第1支間,衝撃係数,0.222,,,0.222,,DERIVED_VALUE,calc_pdf_p893,HIGH,UNVERIFIED
CAL-TBL-P00893-002,893,衝撃係数一覧,第1支間,支間長L,40.156 m,40.156,m,40.156,m,DIMENSION,calc_pdf_p893,HIGH,UNVERIFIED
CAL-TBL-P00893-003,893,衝撃係数一覧,第2支承線上,衝撃係数,0.209,,,0.209,,DERIVED_VALUE,calc_pdf_p893,HIGH,UNVERIFIED
CAL-TBL-P00893-004,893,衝撃係数一覧,第2支間,衝撃係数,0.198,,,0.198,,DERIVED_VALUE,calc_pdf_p893,HIGH,UNVERIFIED
CAL-TBL-P00893-005,893,衝撃係数一覧,第2支間,支間長L,51.013 m,51.013,m,51.013,m,DIMENSION,calc_pdf_p893,HIGH,UNVERIFIED
CAL-TBL-P00893-006,893,衝撃係数一覧,第3支承線上,衝撃係数,0.209,,,0.209,,DERIVED_VALUE,calc_pdf_p893,HIGH,UNVERIFIED
CAL-TBL-P00893-007,893,衝撃係数一覧,第3支間,衝撃係数,0.222,,,0.222,,DERIVED_VALUE,calc_pdf_p893,HIGH,UNVERIFIED
CAL-TBL-P00901-001,901,格点座標 AG1桁,1001,X座標,0.000 m,0.000,m,0.000,m,COORDINATE,calc_pdf_p901,HIGH,UNVERIFIED
CAL-TBL-P00901-002,901,格点座標 AG2桁,2001,X座標,0.000 m,0.000,m,0.000,m,COORDINATE,calc_pdf_p901,HIGH,UNVERIFIED
CAL-TBL-P01299-001,1299,鋼桁断面諸量 AG1 Sec-1,100101,断面積A,634.4 cm2,634.4,cm2,634.4,cm2,SECTION_PROPERTY,calc_pdf_p1299,HIGH,UNVERIFIED
CAL-TBL-P01299-002,1299,鋼桁断面諸量 AG1 Sec-1,100101,剛度I,6473032 cm4,6473032,cm4,6473032,cm4,SECTION_PROPERTY,calc_pdf_p1299,HIGH,UNVERIFIED
CAL-TBL-P01299-003,1299,鋼桁断面諸量 AG1 Sec-1,100101,Ysu,-130.3 cm,-130.3,cm,-130.3,cm,SECTION_PROPERTY,calc_pdf_p1299,HIGH,UNVERIFIED
CAL-TBL-P01299-004,1299,鋼桁断面諸量 AG1 Sec-1,100101,YsL,127.7 cm,127.7,cm,127.7,cm,SECTION_PROPERTY,calc_pdf_p1299,HIGH,UNVERIFIED
CAL-TBL-P01299-005,1299,鋼桁断面諸量 AG1 Sec-1,100201,断面積A,651.2 cm2,651.2,cm2,651.2,cm2,SECTION_PROPERTY,calc_pdf_p1299,HIGH,UNVERIFIED
CAL-TBL-P01299-006,1299,鋼桁断面諸量 AG1 Sec-1,100201,剛度I,7194926 cm4,7194926,cm4,7194926,cm4,SECTION_PROPERTY,calc_pdf_p1299,HIGH,UNVERIFIED
CAL-TBL-P01299-007,1299,鋼桁断面諸量 AG1 Sec-1,100301,断面積A,681.5 cm2,681.5,cm2,681.5,cm2,SECTION_PROPERTY,calc_pdf_p1299,HIGH,UNVERIFIED
CAL-TBL-P01299-008,1299,鋼桁断面諸量 AG1 Sec-1,100301,剛度I,7714024 cm4,7714024,cm4,7714024,cm4,SECTION_PROPERTY,calc_pdf_p1299,HIGH,UNVERIFIED
CAL-TBL-P01299-009,1299,合成断面諸量(n=7) AG1 Sec-1,100101,Ac/n,1312.1 cm2,1312.1,cm2,1312.1,cm2,SECTION_PROPERTY,calc_pdf_p1299,HIGH,UNVERIFIED
CAL-TBL-P01299-010,1299,合成断面諸量(n=7) AG1 Sec-1,100101,Av,1946.5 cm2,1946.5,cm2,1946.5,cm2,SECTION_PROPERTY,calc_pdf_p1299,HIGH,UNVERIFIED
CAL-TBL-P01299-011,1299,合成断面諸量(n=7) AG1 Sec-1,100101,剛度I,18008524 cm4,18008524,cm4,18008524,cm4,SECTION_PROPERTY,calc_pdf_p1299,HIGH,UNVERIFIED
CAL-TBL-P01299-012,1299,合成断面諸量(n=7) AG1 Sec-1,100101,Ycu,-64.9 cm,-64.9,cm,-64.9,cm,SECTION_PROPERTY,calc_pdf_p1299,HIGH,UNVERIFIED
CAL-TBL-P01299-013,1299,合成断面諸量(n=7) AG1 Sec-1,100101,YcL,-41.9 cm,-41.9,cm,-41.9,cm,SECTION_PROPERTY,calc_pdf_p1299,HIGH,UNVERIFIED
CAL-TBL-P01299-014,1299,合成断面諸量(n=7) AG1 Sec-1,100101,Ysu,-19.9 cm,-19.9,cm,-19.9,cm,SECTION_PROPERTY,calc_pdf_p1299,HIGH,UNVERIFIED
CAL-TBL-P01299-015,1299,合成断面諸量(n=7) AG1 Sec-1,100101,YsL,238.1 cm,238.1,cm,238.1,cm,SECTION_PROPERTY,calc_pdf_p1299,HIGH,UNVERIFIED
CAL-TBL-P01299-016,1299,合成断面諸量(クリープn=14) AG1 Sec-1,100101,Ac/n,656.1 cm2,656.1,cm2,656.1,cm2,SECTION_PROPERTY,calc_pdf_p1299,HIGH,UNVERIFIED
CAL-TBL-P01299-017,1299,合成断面諸量(クリープn=14) AG1 Sec-1,100101,Av,1290.4 cm2,1290.4,cm2,1290.4,cm2,SECTION_PROPERTY,calc_pdf_p1299,HIGH,UNVERIFIED
CAL-TBL-P01299-018,1299,合成断面諸量(クリープn=14) AG1 Sec-1,100101,剛度I,15158395 cm4,15158395,cm4,15158395,cm4,SECTION_PROPERTY,calc_pdf_p1299,HIGH,UNVERIFIED
CAL-TBL-P01299-019,1299,合成断面諸量(乾燥収縮n=21) AG1 Sec-1,100101,Ac/n,437.4 cm2,437.4,cm2,437.4,cm2,SECTION_PROPERTY,calc_pdf_p1299,HIGH,UNVERIFIED
CAL-TBL-P01299-020,1299,合成断面諸量(乾燥収縮n=21) AG1 Sec-1,100101,Av,1071.8 cm2,1071.8,cm2,1071.8,cm2,SECTION_PROPERTY,calc_pdf_p1299,HIGH,UNVERIFIED
CAL-TBL-P01299-021,1299,合成断面諸量(乾燥収縮n=21) AG1 Sec-1,100101,剛度I,13440812 cm4,13440812,cm4,13440812,cm4,SECTION_PROPERTY,calc_pdf_p1299,HIGH,UNVERIFIED
CAL-TBL-P01319-001,1319,断面力及び計算条件 AG1 Sec-1 Sup-1,合成前死荷重Md1,曲げモーメント,0.0 kNm,0.0,kNm,0.0,kNm,member_force,calc_pdf_p1319,HIGH,UNVERIFIED
CAL-TBL-P01319-002,1319,断面力及び計算条件 AG1 Sec-1 Sup-1,合成前死荷重,せん断力,663.1 kN,663.1,kN,663.1,kN,member_force,calc_pdf_p1319,HIGH,UNVERIFIED
CAL-TBL-P01319-003,1319,断面力及び計算条件 AG1 Sec-1 Sup-1,合成後死荷重Md2,曲げモーメント,0.0 kNm,0.0,kNm,0.0,kNm,member_force,calc_pdf_p1319,HIGH,UNVERIFIED
CAL-TBL-P01319-004,1319,断面力及び計算条件 AG1 Sec-1 Sup-1,合成後死荷重,せん断力,281.6 kN,281.6,kN,281.6,kN,member_force,calc_pdf_p1319,HIGH,UNVERIFIED
CAL-TBL-P01319-005,1319,断面力及び計算条件 AG1 Sec-1 Sup-1,合成後活荷重ML1,曲げモーメント,0.0 kNm,0.0,kNm,0.0,kNm,member_force,calc_pdf_p1319,HIGH,UNVERIFIED
CAL-TBL-P01319-006,1319,断面力及び計算条件 AG1 Sec-1 Sup-1,合成後活荷重,せん断力,922.1 kN,922.1,kN,922.1,kN,member_force,calc_pdf_p1319,HIGH,UNVERIFIED
CAL-TBL-P01319-007,1319,断面力及び計算条件 AG1 Sec-1 Sup-1,固定点間距離L,値,5.344 m,5.344,m,5.344,m,DIMENSION,calc_pdf_p1319,HIGH,UNVERIFIED
CAL-TBL-P01319-008,1319,断面力及び計算条件 AG1 Sec-1 Sup-1,床版全幅,値,4005 mm,4005,mm,4005,mm,DIMENSION,calc_pdf_p1319,HIGH,UNVERIFIED
CAL-TBL-P01319-009,1319,断面力及び計算条件 AG1 Sec-1 Sup-1,ハンチ高,値,220.0 mm,220.0,mm,220.0,mm,DIMENSION,calc_pdf_p1319,HIGH,UNVERIFIED
CAL-TBL-P01319-010,1319,断面力及び計算条件 AG1 Sec-1 Sup-1,σck,値,30.0 N/mm2,30.0,N/mm2,30.0,N/mm2,MATERIAL_PROPERTY,calc_pdf_p1319,HIGH,UNVERIFIED
CAL-TBL-P01319-011,1319,断面力及び計算条件 AG1 Sec-1 Sup-1,曲率半径R,値,2998.500 m,2998.500,m,2998.500,m,DIMENSION,calc_pdf_p1319,HIGH,UNVERIFIED
CAL-TBL-P01319-012,1319,断面諸量一覧 AG1 Sup-1,鋼桁断面,A,634.38 cm2,634.38,cm2,634.38,cm2,SECTION_PROPERTY,calc_pdf_p1319,HIGH,UNVERIFIED
CAL-TBL-P01319-013,1319,断面諸量一覧 AG1 Sup-1,鋼桁断面,重心位置e,1.28 cm,1.28,cm,1.28,cm,SECTION_PROPERTY,calc_pdf_p1319,HIGH,UNVERIFIED
CAL-TBL-P01319-014,1319,断面諸量一覧 AG1 Sup-1,鋼桁断面,剛度I,6473032 cm4,6473032,cm4,6473032,cm4,SECTION_PROPERTY,calc_pdf_p1319,HIGH,UNVERIFIED
CAL-TBL-P01319-015,1319,断面諸量一覧 AG1 Sup-1,合成(n=7),A,1946.50 cm2,1946.50,cm2,1946.50,cm2,SECTION_PROPERTY,calc_pdf_p1319,HIGH,UNVERIFIED
CAL-TBL-P01319-016,1319,断面諸量一覧 AG1 Sup-1,合成(n=7),重心位置e,-109.16 cm,-109.16,cm,-109.16,cm,SECTION_PROPERTY,calc_pdf_p1319,HIGH,UNVERIFIED
CAL-TBL-P01319-017,1319,断面諸量一覧 AG1 Sup-1,合成(n=7),剛度I,18008524 cm4,18008524,cm4,18008524,cm4,SECTION_PROPERTY,calc_pdf_p1319,HIGH,UNVERIFIED
CAL-TBL-P01319-018,1319,断面諸量一覧 AG1 Sup-1,合成(n=7),Ycu,-64.89 cm,-64.89,cm,-64.89,cm,SECTION_PROPERTY,calc_pdf_p1319,HIGH,UNVERIFIED
CAL-TBL-P01319-019,1319,断面諸量一覧 AG1 Sup-1,合成(n=7),Ysu,-19.89 cm,-19.89,cm,-19.89,cm,SECTION_PROPERTY,calc_pdf_p1319,HIGH,UNVERIFIED
CAL-TBL-P01319-020,1319,断面諸量一覧 AG1 Sup-1,合成(n=7),YsL,238.11 cm,238.11,cm,238.11,cm,SECTION_PROPERTY,calc_pdf_p1319,HIGH,UNVERIFIED
CAL-TBL-P01319-021,1319,断面諸量一覧 AG1 Sup-1,クリープ(n=14),A,1290.44 cm2,1290.44,cm2,1290.44,cm2,SECTION_PROPERTY,calc_pdf_p1319,HIGH,UNVERIFIED
CAL-TBL-P01319-022,1319,断面諸量一覧 AG1 Sup-1,クリープ(n=14),重心位置e,-82.01 cm,-82.01,cm,-82.01,cm,SECTION_PROPERTY,calc_pdf_p1319,HIGH,UNVERIFIED
CAL-TBL-P01319-023,1319,断面諸量一覧 AG1 Sup-1,クリープ(n=14),剛度I,15158395 cm4,15158395,cm4,15158395,cm4,SECTION_PROPERTY,calc_pdf_p1319,HIGH,UNVERIFIED
CAL-TBL-P01319-024,1319,断面諸量一覧 AG1 Sup-1,乾燥収縮(n=21),A,1071.75 cm2,1071.75,cm2,1071.75,cm2,SECTION_PROPERTY,calc_pdf_p1319,HIGH,UNVERIFIED
CAL-TBL-P01319-025,1319,断面諸量一覧 AG1 Sup-1,乾燥収縮(n=21),重心位置e,-65.58 cm,-65.58,cm,-65.58,cm,SECTION_PROPERTY,calc_pdf_p1319,HIGH,UNVERIFIED
CAL-TBL-P01319-026,1319,断面諸量一覧 AG1 Sup-1,乾燥収縮(n=21),剛度I,13440812 cm4,13440812,cm4,13440812,cm4,SECTION_PROPERTY,calc_pdf_p1319,HIGH,UNVERIFIED
CAL-TBL-P01319-027,1319,断面諸量一覧 AG1 Sup-1,鋼+鉄筋,A,881.74 cm2,881.74,cm2,881.74,cm2,SECTION_PROPERTY,calc_pdf_p1319,HIGH,UNVERIFIED
CAL-TBL-P01319-028,1319,断面諸量一覧 AG1 Sup-1,鋼+鉄筋,重心位置e,-44.68 cm,-44.68,cm,-44.68,cm,SECTION_PROPERTY,calc_pdf_p1319,HIGH,UNVERIFIED
CAL-TBL-P01319-029,1319,断面諸量一覧 AG1 Sup-1,鋼+鉄筋,剛度I,11253998 cm4,11253998,cm4,11253998,cm4,SECTION_PROPERTY,calc_pdf_p1319,HIGH,UNVERIFIED
CAL-TBL-P01322-001,1322,応力度照査一覧 AG1 Sec-1 Sup-1,合成前Md1,σcu,- N/mm2,-,N/mm2,-,N/mm2,DESIGN_RESULT,calc_pdf_p1322,HIGH,UNVERIFIED
CAL-TBL-P01322-002,1322,応力度照査一覧 AG1 Sec-1 Sup-1,合成前Md1,σsu,0 N/mm2,0,N/mm2,0,N/mm2,DESIGN_RESULT,calc_pdf_p1322,HIGH,UNVERIFIED
CAL-TBL-P01322-003,1322,応力度照査一覧 AG1 Sec-1 Sup-1,合成後死Md2,σcu,0.0 N/mm2,0.0,N/mm2,0.0,N/mm2,DESIGN_RESULT,calc_pdf_p1322,HIGH,UNVERIFIED
CAL-TBL-P01322-004,1322,応力度照査一覧 AG1 Sec-1 Sup-1,合成後活ML1,σsu,0 N/mm2,0,N/mm2,0,N/mm2,DESIGN_RESULT,calc_pdf_p1322,HIGH,UNVERIFIED
CAL-TBL-P01322-005,1322,応力度照査一覧 AG1 Sec-1 Sup-1,温度差,σcu,0.2 N/mm2,0.2,N/mm2,0.2,N/mm2,DESIGN_RESULT,calc_pdf_p1322,HIGH,UNVERIFIED
CAL-TBL-P01322-006,1322,応力度照査一覧 AG1 Sec-1 Sup-1,温度差,σcL,0.6 N/mm2,0.6,N/mm2,0.6,N/mm2,DESIGN_RESULT,calc_pdf_p1322,HIGH,UNVERIFIED
