golden_id,domain,field_path,entity_id,raw_value,raw_unit,normalized_value,normalized_unit,semantic_class,source_record_ids,candidate_ids,calculation_locator,drawing_locator,source_priority,confidence,verification_status,promotion_status,promotion_reason,human_confirmation_id,conflict_id,standard_profile,notes
G-DWG-0972,drawing,drawing.member.DWG-MEM-S046-004,ENT-XBEAM-GE1,MEM-020,,,,member_id,DWG-MEM-S046-004,DR-1191,calc_pdf_p48,DWG-S046,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,SM490YB
G-DWG-0973,drawing,drawing.member.DWG-MEM-S046-005,ENT-XBEAM-GE1,MEM-021,,,,member_id,DWG-MEM-S046-005,DR-1192,calc_pdf_p48,DWG-S046,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,SM490YB
G-DWG-0974,drawing,drawing.member.DWG-MEM-S046-006,ENT-XBEAM-GE1,MEM-022,,,,member_id,DWG-MEM-S046-006,DR-1193,calc_pdf_p48,DWG-S046,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,SM490YA
G-DWG-0975,drawing,drawing.member.DWG-MEM-S047-001,ENT-XBEAM-GE1,MEM-023,,,,member_id,DWG-MEM-S047-001,DR-1194,calc_pdf_p49,DWG-S047,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,SM490YA
G-DWG-0976,drawing,drawing.member.DWG-MEM-S047-002,ENT-XBEAM-GE1,MEM-024,,,,member_id,DWG-MEM-S047-002,DR-1195,calc_pdf_p49,DWG-S047,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,SM490YA
G-DWG-0977,drawing,drawing.member.DWG-MEM-S047-003,ENT-XBEAM-GE1,MEM-025,,,,member_id,DWG-MEM-S047-003,DR-1196,calc_pdf_p49,DWG-S047,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,SM490YB
G-DWG-0978,drawing,drawing.member.DWG-MEM-S047-004,ENT-XBEAM-GE1,MEM-026,,,,member_id,DWG-MEM-S047-004,DR-1197,calc_pdf_p49,DWG-S047,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,SM490YB
G-DWG-0979,drawing,drawing.member.DWG-MEM-S047-005,ENT-XBEAM-GE1,MEM-027,,,,member_id,DWG-MEM-S047-005,DR-1198,calc_pdf_p49,DWG-S047,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,SM490YB
G-DWG-0980,drawing,drawing.member.DWG-MEM-S047-006,ENT-XBEAM-GE1,MEM-028,,,,member_id,DWG-MEM-S047-006,DR-1199,calc_pdf_p49,DWG-S047,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,SM490YB
G-DWG-0981,drawing,drawing.member.DWG-MEM-S047-007,ENT-XBEAM-GE1,MEM-029,,,,member_id,DWG-MEM-S047-007,DR-1200,calc_pdf_p49,DWG-S047,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,SM490YB
G-DWG-0982,drawing,drawing.member.DWG-MEM-S049-001,ENT-XBEAM-C1C7,MEM-030,,,,member_id,DWG-MEM-S049-001,DR-1201,calc_pdf_p51,DWG-S049,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,-
G-DWG-0983,drawing,drawing.member.DWG-MEM-S049-002,ENT-XBEAM-C1C7,MEM-031,,,,member_id,DWG-MEM-S049-002,DR-1202,calc_pdf_p51,DWG-S049,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,-
G-DWG-0984,drawing,drawing.member.DWG-MEM-S049-003,ENT-XBEAM-C1C7,MEM-032,,,,member_id,DWG-MEM-S049-003,DR-1203,calc_pdf_p51,DWG-S049,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,SS400
G-DWG-0985,drawing,drawing.member.DWG-MEM-S049-004,ENT-XBEAM-C1C7,MEM-033,,,,member_id,DWG-MEM-S049-004,DR-1204,calc_pdf_p51,DWG-S049,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,SS400
G-DWG-0986,drawing,drawing.member.DWG-MEM-S049-005,ENT-XBEAM-C1C7,MEM-034,,,,member_id,DWG-MEM-S049-005,DR-1205,calc_pdf_p51,DWG-S049,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,SS400
G-DWG-0987,drawing,drawing.member.DWG-MEM-S050-001,ENT-XBEAM-C1C7,MEM-035,,,,member_id,DWG-MEM-S050-001,DR-1206,calc_pdf_p52,DWG-S050,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,-
G-DWG-0988,drawing,drawing.member.DWG-MEM-S050-002,ENT-XBEAM-C1C7,MEM-036,,,,member_id,DWG-MEM-S050-002,DR-1207,calc_pdf_p52,DWG-S050,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,-
G-DWG-0989,drawing,drawing.member.DWG-MEM-S058-001,ENT-XBEAM-C1C7,MEM-037,,,,member_id,DWG-MEM-S058-001,DR-1208,calc_pdf_p60,DWG-S058,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,-
G-DWG-0990,drawing,drawing.member.DWG-MEM-S058-002,ENT-XBEAM-C1C7,MEM-038,,,,member_id,DWG-MEM-S058-002,DR-1209,calc_pdf_p60,DWG-S058,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,-
G-DWG-0991,drawing,drawing.member.DWG-MEM-S061-001,ENT-BRACE-AL1,MEM-039,,,,member_id,DWG-MEM-S061-001,DR-1210,calc_pdf_p63,DWG-S061,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,SM490YB
G-DWG-0992,drawing,drawing.member.DWG-MEM-S061-002,ENT-BRACE-AL1,MEM-040,,,,member_id,DWG-MEM-S061-002,DR-1211,calc_pdf_p63,DWG-S061,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,SM490YB
G-DWG-0993,drawing,drawing.member.DWG-MEM-S061-003,ENT-BRACE-AL1,MEM-041,,,,member_id,DWG-MEM-S061-003,DR-1212,calc_pdf_p63,DWG-S061,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,SM490YB
G-DWG-0994,drawing,drawing.member.DWG-MEM-S061-004,ENT-BRACE-AL1,MEM-042,,,,member_id,DWG-MEM-S061-004,DR-1213,calc_pdf_p63,DWG-S061,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,SM490YB
G-DWG-0995,drawing,drawing.member.DWG-MEM-S061-005,ENT-BRACE-AL1,MEM-043,,,,member_id,DWG-MEM-S061-005,DR-1214,calc_pdf_p63,DWG-S061,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,-
G-DWG-0996,drawing,drawing.member.DWG-MEM-S062-001,ENT-BRACE-AL1,MEM-044,,,,member_id,DWG-MEM-S062-001,DR-1215,calc_pdf_p64,DWG-S062,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,SM490YB
G-DWG-0997,drawing,drawing.member.DWG-MEM-S062-002,ENT-BRACE-AL1,MEM-045,,,,member_id,DWG-MEM-S062-002,DR-1216,calc_pdf_p64,DWG-S062,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,SM490YB
G-DWG-0998,drawing,drawing.member.DWG-MEM-S062-003,ENT-BRACE-AL1,MEM-046,,,,member_id,DWG-MEM-S062-003,DR-1217,calc_pdf_p64,DWG-S062,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,SM490YB
G-DWG-0999,drawing,drawing.member.DWG-MEM-S068-001,ENT-BRACE-AL1,MEM-047,,,,member_id,DWG-MEM-S068-001,DR-1218,calc_pdf_p70,DWG-S068,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,SM490YB
G-DWG-1000,drawing,drawing.member.DWG-MEM-S068-002,ENT-BRACE-AL1,MEM-048,,,,member_id,DWG-MEM-S068-002,DR-1219,calc_pdf_p70,DWG-S068,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,SM490YB
G-DWG-1001,drawing,drawing.member.DWG-MEM-S068-003,ENT-BRACE-AL1,MEM-049,,,,member_id,DWG-MEM-S068-003,DR-1220,calc_pdf_p70,DWG-S068,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,SM490YB
G-DWG-1002,drawing,drawing.member.DWG-MEM-S085-001,ENT-SUPPORT-PU15,MEM-050,,,,member_id,DWG-MEM-S085-001,DR-1221,calc_pdf_p87,DWG-S085,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,NR+SM490A+SS400+Pb
G-DWG-1003,drawing,drawing.member.DWG-MEM-S085-002,ENT-SUPPORT-PU15,MEM-051,,,,member_id,DWG-MEM-S085-002,DR-1222,calc_pdf_p87,DWG-S085,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,SM490A
G-DWG-1004,drawing,drawing.member.DWG-MEM-S086-001,ENT-SUPPORT-PU15,MEM-052,,,,member_id,DWG-MEM-S086-001,DR-1223,calc_pdf_p88,DWG-S086,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,NR+SM490A+SS400+Pb
G-DWG-1005,drawing,drawing.member.DWG-MEM-S086-002,ENT-SUPPORT-PU15,MEM-053,,,,member_id,DWG-MEM-S086-002,DR-1224,calc_pdf_p88,DWG-S086,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,SM490A
G-DWG-1006,drawing,drawing.member.DWG-MEM-S087-001,ENT-SUPPORT-PU15,MEM-054,,,,member_id,DWG-MEM-S087-001,DR-1225,calc_pdf_p89,DWG-S087,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,SM490A+SS400
G-DWG-1007,drawing,drawing.member.DWG-MEM-S088-001,ENT-SUPPORT-PU15,MEM-055,,,,member_id,DWG-MEM-S088-001,DR-1226,calc_pdf_p90,DWG-S088,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,SM490A+SS400
G-DWG-1008,drawing,drawing.member.DWG-MEM-S090-001,ENT-LINE-ACL,エンドビーム,,,,member_id,DWG-MEM-S090-001,DR-1647,calc_pdf_p92,DWG-S090,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,SM490YB
G-DWG-1009,drawing,drawing.member.DWG-MEM-S090-002,ENT-LINE-ACL,ミドルビーム,,,,member_id,DWG-MEM-S090-002,DR-1648,calc_pdf_p92,DWG-S090,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,S355J2+N
G-DWG-1010,drawing,drawing.member.DWG-MEM-S090-003,ENT-LINE-ACL,シールゴム,,,,member_id,DWG-MEM-S090-003,DR-1649,calc_pdf_p92,DWG-S090,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,CR
G-DWG-1011,drawing,drawing.member.DWG-MEM-S090-004,ENT-LINE-ACL,ウェブ,,,,member_id,DWG-MEM-S090-004,DR-1650,calc_pdf_p92,DWG-S090,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,SM490A
G-DWG-1012,drawing,drawing.member.DWG-MEM-S090-005,ENT-LINE-ACL,ボックス,,,,member_id,DWG-MEM-S090-005,DR-1651,calc_pdf_p92,DWG-S090,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,SM490A
G-DWG-1013,drawing,drawing.member.DWG-MEM-S090-006,ENT-LINE-ACL,サポートビーム,,,,member_id,DWG-MEM-S090-006,DR-1652,calc_pdf_p92,DWG-S090,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,SM490A
G-DWG-1014,drawing,drawing.member.DWG-MEM-S090-007,ENT-LINE-ACL,ブッシュ,,,,member_id,DWG-MEM-S090-007,DR-1653,calc_pdf_p92,DWG-S090,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,ポリエチレン
G-DWG-1015,drawing,drawing.member.DWG-MEM-S090-008,ENT-LINE-ACL,スプリング,,,,member_id,DWG-MEM-S090-008,DR-1654,calc_pdf_p92,DWG-S090,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,NR
G-DWG-1016,drawing,drawing.member.DWG-MEM-S090-009,ENT-LINE-ACL,EBベアリング,,,,member_id,DWG-MEM-S090-009,DR-1655,calc_pdf_p92,DWG-S090,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,NR
G-DWG-1017,drawing,drawing.member.DWG-MEM-S090-010,ENT-LINE-ACL,MBベアリング,,,,member_id,DWG-MEM-S090-010,DR-1656,calc_pdf_p92,DWG-S090,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,NR
G-DWG-1018,drawing,drawing.member.DWG-MEM-S090-011,ENT-LINE-ACL,スプリング座A,,,,member_id,DWG-MEM-S090-011,DR-1657,calc_pdf_p92,DWG-S090,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,SM490A
G-DWG-1019,drawing,drawing.member.DWG-MEM-S090-012,ENT-LINE-ACL,ベアリング座A,,,,member_id,DWG-MEM-S090-012,DR-1658,calc_pdf_p92,DWG-S090,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,SM490A
G-DWG-1020,drawing,drawing.member.DWG-MEM-S090-013,ENT-LINE-ACL,スプリング座B,,,,member_id,DWG-MEM-S090-013,DR-1659,calc_pdf_p92,DWG-S090,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,SM490A
G-DWG-1021,drawing,drawing.member.DWG-MEM-S090-014,ENT-LINE-ACL,ベアリング座B,,,,member_id,DWG-MEM-S090-014,DR-1660,calc_pdf_p92,DWG-S090,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,"SM490A,SS400"
G-DWG-1022,drawing,drawing.member.DWG-MEM-S090-015,ENT-LINE-ACL,SUS円盤,,,,member_id,DWG-MEM-S090-015,DR-1661,calc_pdf_p92,DWG-S090,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,SUS316L
G-DWG-1023,drawing,drawing.member.DWG-MEM-S090-016,ENT-LINE-ACL,滑り円盤,,,,member_id,DWG-MEM-S090-016,DR-1662,calc_pdf_p92,DWG-S090,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,メタロプラスト
G-DWG-1024,drawing,drawing.member.DWG-MEM-S090-017,ENT-LINE-ACL,跳上防止板,,,,member_id,DWG-MEM-S090-017,DR-1663,calc_pdf_p92,DWG-S090,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,SM490A
G-DWG-1025,drawing,drawing.member.DWG-MEM-S090-018,ENT-LINE-ACL,アンカーPL,,,,member_id,DWG-MEM-S090-018,DR-1664,calc_pdf_p92,DWG-S090,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,SM490A
G-DWG-1026,drawing,drawing.member.DWG-MEM-S090-019,ENT-LINE-ACL,カバー,,,,member_id,DWG-MEM-S090-019,DR-1665,calc_pdf_p92,DWG-S090,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,SM490A
G-DWG-1027,drawing,drawing.member.DWG-MEM-S090-020,ENT-LINE-ACL,プレート,,,,member_id,DWG-MEM-S090-020,DR-1666,calc_pdf_p92,DWG-S090,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,SM490A
G-DWG-1028,drawing,drawing.member.DWG-MEM-S090-021,ENT-LINE-ACL,エンドプレート,,,,member_id,DWG-MEM-S090-021,DR-1667,calc_pdf_p92,DWG-S090,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,SM490A
G-DWG-1029,drawing,drawing.member.DWG-MEM-S090-022,ENT-LINE-ACL,鉄筋,,,,member_id,DWG-MEM-S090-022,DR-1668,calc_pdf_p92,DWG-S090,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,SD345
G-DWG-1030,drawing,drawing.member.DWG-MEM-S090-023,ENT-LINE-ACL,スタッド,,,,member_id,DWG-MEM-S090-023,DR-1669,calc_pdf_p92,DWG-S090,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,JIS B1198
G-DWG-1031,drawing,drawing.member.DWG-MEM-S090-024,ENT-LINE-ACL,溶接金網,,,,member_id,DWG-MEM-S090-024,DR-1670,calc_pdf_p92,DWG-S090,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,WFP
G-DWG-1032,drawing,drawing.member.DWG-MEM-S090-025,ENT-LINE-ACL,金網支え,,,,member_id,DWG-MEM-S090-025,DR-1671,calc_pdf_p92,DWG-S090,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,SR235
G-DWG-1033,drawing,drawing.member.DWG-MEM-S090-026,ENT-LINE-ACL,下フランジ,,,,member_id,DWG-MEM-S090-026,DR-1672,calc_pdf_p92,DWG-S090,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,SM490A
G-DWG-1034,drawing,drawing.member.DWG-MEM-S090-027,ENT-LINE-ACL,リブ,,,,member_id,DWG-MEM-S090-027,DR-1673,calc_pdf_p92,DWG-S090,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,SM490A
G-DWG-1035,drawing,drawing.member.DWG-MEM-S090-028,ENT-LINE-ACL,ライナー,,,,member_id,DWG-MEM-S090-028,DR-1674,calc_pdf_p92,DWG-S090,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,SS400
G-DWG-1036,drawing,drawing.member.DWG-MEM-S090-029,ENT-LINE-ACL,HTB,,,,member_id,DWG-MEM-S090-029,DR-1675,calc_pdf_p92,DWG-S090,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,F10T
G-DWG-1037,drawing,drawing.member.DWG-MEM-S090-030,ENT-LINE-ACL,ボックスサポート,,,,member_id,DWG-MEM-S090-030,DR-1676,calc_pdf_p92,DWG-S090,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,SM490A
G-DWG-1038,drawing,drawing.member.DWG-MEM-S090-031,ENT-LINE-ACL,防音カバー,,,,member_id,DWG-MEM-S090-031,DR-1677,calc_pdf_p92,DWG-S090,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,SS400+CR+ウレタン+コンプリゴム
G-DWG-1039,drawing,drawing.member.DWG-MEM-S091-001,ENT-LINE-ACL,ゴムカバー,,,,member_id,DWG-MEM-S091-001,DR-1678,calc_pdf_p93,DWG-S091,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,250x131x740
G-DWG-1040,drawing,drawing.member.DWG-MEM-S091-002,ENT-LINE-ACL,固定金具(1),,,,member_id,DWG-MEM-S091-002,DR-1679,calc_pdf_p93,DWG-S091,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,470x9x740
G-DWG-1041,drawing,drawing.member.DWG-MEM-S091-003,ENT-LINE-ACL,固定金具(2),,,,member_id,DWG-MEM-S091-003,DR-1680,calc_pdf_p93,DWG-S091,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,32x6x730
G-DWG-1042,drawing,drawing.member.DWG-MEM-S091-004,ENT-LINE-ACL,六角ボルト・ナット,,,,member_id,DWG-MEM-S091-004,DR-1681,calc_pdf_p93,DWG-S091,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,M10x45
G-DWG-1043,drawing,drawing.member.DWG-MEM-S091-005,ENT-LINE-ACL,六角ボルト,,,,member_id,DWG-MEM-S091-005,DR-1682,calc_pdf_p93,DWG-S091,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,M12x30
G-DWG-1044,drawing,drawing.member.DWG-MEM-S091-006,ENT-LINE-ACL,ホークカットアンカー,,,,member_id,DWG-MEM-S091-006,DR-1683,calc_pdf_p93,DWG-S091,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,17.5x52
G-DWG-1045,drawing,drawing.member.DWG-MEM-S092-001,ENT-LINE-ACL,Face PL,,,,member_id,DWG-MEM-S092-001,DR-1684,calc_pdf_p94,DWG-S092,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,t=80
G-DWG-1046,drawing,drawing.member.DWG-MEM-S092-002,ENT-LINE-ACL,PBL PL,,,,member_id,DWG-MEM-S092-002,DR-1685,calc_pdf_p94,DWG-S092,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,t=22
G-DWG-1047,drawing,drawing.member.DWG-MEM-S092-003,ENT-LINE-ACL,Web PL,,,,member_id,DWG-MEM-S092-003,DR-1686,calc_pdf_p94,DWG-S092,BOTH,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,drawing Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,t=22
